datetime, time (s), time (hms), active_status, active_dist (mi), active_time (s), pause_time (s), stride_pace (mi/min), step_rate (s/min), stride_length (ft), contact_time (ms), braking_gs, impact_gs, footstrike_type, max_pronation_vel, pronation_fs_mp, pronation_mp_to,stance_fs_mp, stance_mp_to 
datetime, , , , , , , power, cadence, , , , , , , , , , , 
2015-12-27 10:31:34.948, 94.948, 00:01:34.948, 1, 0.1721, 91.1, 0.0, 8.673, 158.94, 7.661, 348.0, 5.027, 12.773, 12.0, 766.541, -18.347, -4.453, 3.926, 81.486
2015-12-27 10:31:35.703, 95.703, 00:01:35.703, 1, 0.1736, 91.8, 0.0, 8.184, 160.0, 8.065, 332.0, 6.223, 8.801, 11.0, 725.83, -20.719, -2.652, 6.046, 82.598
2015-12-27 10:31:36.453, 96.453, 00:01:36.453, 1, 0.1750, 92.6, 0.0, 8.681, 155.642, 7.815, 343.0, 9.465, 11.078, 6.0, 483.276, -11.716, -8.769, 13.393, 76.448
2015-12-27 10:31:37.224, 97.224, 00:01:37.224, 1, 0.1764, 93.3, 0.0, 8.833, 162.382, 7.362, 327.0, 5.516, 9.371, 6.0, 427.307, -15.987, -9.331, 13.332, 74.093
2015-12-27 10:31:37.963, 97.963, 00:01:37.963, 1, 0.1777, 94.1, 0.0, 9.083, 163.265, 7.121, 317.0, 6.184, 14.242, 6.0, 591.003, -14.126, -9.715, 13.142, 74.273
2015-12-27 10:31:38.698, 98.698, 00:01:38.698, 1, 0.1790, 94.8, 0.0, 9.157, 172.662, 6.679, 322.0, 6.238, 13.609, 5.0, 545.288, -13.451, -10.451, 15.458, 71.948
2015-12-27 10:31:39.393, 99.393, 00:01:39.393, 1, 0.1803, 95.5, 0.0, 9.074, 169.014, 6.886, 297.0, 7.715, 5.375, 9.0, 539.551, -13.788, -6.863, 8.675, 69.685
2015-12-27 10:31:40.103, 100.103, 00:01:40.103, 1, 0.1817, 96.2, 0.0, 8.961, 161.074, 7.316, 317.0, 6.535, 12.344, 9.0, 556.763, -19.008, -3.926, 7.873, 71.433
2015-12-27 10:31:40.848, 100.848, 00:01:40.848, 1, 0.1832, 97.0, 0.0, 8.497, 161.074, 7.716, 312.0, 5.746, 13.703, 13.0, 642.7, -16.775, -4.693, 2.222, 76.148
2015-12-27 10:31:41.593, 101.593, 00:01:41.593, 1, 0.1847, 97.7, 0.0, 8.331, 158.94, 7.975, 322.0, 6.391, 8.18, 15.0, 591.309, -8.549, -7.37, 0.452, 78.777
2015-12-27 10:31:42.348, 102.348, 00:01:42.348, 1, 0.1862, 98.5, 0.0, 8.62, 152.866, 8.014, 337.0, 6.008, 11.059, 12.0, 660.889, -14.177, -7.786, 4.476, 78.154
2015-12-27 10:31:43.133, 103.133, 00:01:43.133, 1, 0.1877, 99.3, 0.0, 8.833, 154.839, 7.721, 353.0, 8.328, 9.598, 9.0, 467.834, -12.79, -9.745, 7.809, 76.896
2015-12-27 10:31:43.908, 103.908, 00:01:43.908, 1, 0.1891, 100.0, 0.0, 8.852, 157.895, 7.555, 322.0, 6.5, 14.746, 9.0, 605.347, -14.985, -8.709, 8.609, 77.001
2015-12-27 10:31:44.668, 104.668, 00:01:44.668, 1, 0.1905, 100.8, 0.0, 8.673, 161.074, 7.559, 312.0, 7.055, 8.773, 7.0, 681.702, -17.193, -7.069, 11.697, 75.447
2015-12-27 10:31:45.413, 105.413, 00:01:45.413, 1, 0.1919, 101.5, 0.0, 8.882, 161.074, 7.381, 307.0, 7.863, 13.629, 8.0, 709.656, -16.288, -9.504, 10.705, 77.193
2015-12-27 10:31:46.158, 106.158, 00:01:46.158, 1, 0.1934, 102.3, 0.0, 8.586, 162.162, 7.585, 317.0, 5.18, 9.156, 7.0, 503.54, -16.33, -9.423, 11.031, 76.996
2015-12-27 10:31:46.898, 106.898, 00:01:46.898, 1, 0.1948, 103.0, 0.0, 8.583, 161.074, 7.639, 323.0, 5.582, 15.641, 9.0, 619.324, -14.722, -8.7, 9.189, 79.03
2015-12-27 10:31:47.643, 107.643, 00:01:47.643, 1, 0.1962, 103.7, 0.0, 8.467, 164.384, 7.587, 307.0, 5.746, 12.66, 10.0, 629.761, -16.701, -8.431, 6.712, 77.682
2015-12-27 10:31:48.373, 108.373, 00:01:48.373, 1, 0.1976, 104.5, 0.0, 8.838, 162.162, 7.368, 333.0, 6.836, 15.082, 6.0, 551.636, -17.251, -7.237, 13.862, 76.419
2015-12-27 10:31:49.113, 109.113, 00:01:49.113, 1, 0.1990, 105.2, 0.0, 8.685, 163.265, 7.448, 348.0, 9.895, 15.473, 5.0, 378.967, -15.134, -11.751, 14.603, 76.016
2015-12-27 10:31:49.848, 109.848, 00:01:49.848, 1, 0.2004, 106.0, 0.0, 8.928, 160.0, 7.393, 318.0, 8.035, 12.75, 9.0, 703.125, -12.693, -9.441, 8.901, 76.84
2015-12-27 10:31:50.598, 110.598, 00:01:50.598, 1, 0.2018, 106.7, 0.0, 9.331, 160.0, 7.073, 322.0, 6.973, 10.809, 9.0, 730.957, -15.631, -7.311, 7.963, 77.69
2015-12-27 10:31:51.348, 111.348, 00:01:51.348, 1, 0.2031, 107.4, 0.0, 9.192, 162.162, 7.085, 338.0, 5.941, 15.828, 5.0, 595.215, -14.401, -8.938, 14.113, 76.621
2015-12-27 10:31:52.088, 112.088, 00:01:52.088, 1, 0.2044, 108.2, 0.0, 9.344, 161.074, 7.016, 327.0, 6.844, 14.379, 7.0, 595.52, -15.838, -10.371, 10.934, 77.469
2015-12-27 10:31:52.833, 112.833, 00:01:52.833, 1, 0.2058, 108.9, 0.0, 9.026, 160.0, 7.313, 317.0, 7.543, 8.828, 8.0, 730.225, -16.595, -9.269, 9.574, 74.27
2015-12-27 10:31:53.583, 113.583, 00:01:53.583, 1, 0.2072, 109.7, 0.0, 9.136, 161.074, 7.176, 322.0, 6.672, 10.012, 6.0, 620.178, -15.942, -11.653, 12.696, 77.272
2015-12-27 10:31:54.328, 114.328, 00:01:54.328, 1, 0.2086, 110.4, 0.0, 8.959, 161.074, 7.318, 322.0, 8.082, 12.816, 5.0, 807.434, -15.565, -11.566, 13.992, 78.246
2015-12-27 10:31:55.073, 115.073, 00:01:55.073, 1, 0.2099, 111.1, 0.0, 8.66, 169.014, 7.215, 312.0, 9.711, 9.773, 4.0, 676.88, -15.157, -11.66, 15.7, 78.592
2015-12-27 10:31:55.783, 115.783, 00:01:55.783, 1, 0.2113, 111.9, 0.0, 8.931, 165.517, 7.143, 297.0, 6.652, 7.043, 8.0, 777.588, -15.633, -10.489, 9.749, 79.205
2015-12-27 10:31:56.508, 116.508, 00:01:56.508, 1, 0.2127, 112.6, 0.0, 8.799, 166.667, 7.201, 307.0, 7.219, 12.406, 4.0, 581.726, -17.565, -8.854, 17.079, 78.265
2015-12-27 10:31:57.228, 117.228, 00:01:57.228, 1, 0.2141, 113.3, 0.0, 8.671, 162.162, 7.511, 307.0, 7.668, 15.52, 6.0, 685.608, -14.349, -13.848, 12.998, 77.687
2015-12-27 10:31:57.968, 117.968, 00:01:57.968, 1, 0.2155, 114.1, 0.0, 8.447, 164.384, 7.605, 307.0, 7.047, 14.531, 6.0, 639.343, -16.418, -8.987, 13.351, 79.502
2015-12-27 10:31:58.698, 118.698, 00:01:58.698, 1, 0.2169, 114.8, 0.0, 8.905, 161.074, 7.362, 327.0, 10.113, 11.586, 3.0, 543.64, -15.362, -11.222, 17.38, 77.234
2015-12-27 10:31:59.443, 119.443, 00:01:59.443, 1, 0.2184, 115.5, 0.0, 8.683, 162.162, 7.5, 317.0, 6.219, 13.473, 5.0, 611.084, -14.452, -11.919, 14.797, 76.867
2015-12-27 10:32:00.183, 120.183, 00:02:00.183, 1, 0.2198, 116.3, 0.0, 8.75, 161.074, 7.493, 327.0, 5.832, 10.105, 4.0, 512.756, -16.054, -9.476, 16.723, 76.544
2015-12-27 10:32:00.928, 120.928, 00:02:00.928, 1, 0.2212, 117.0, 0.0, 8.782, 161.074, 7.465, 327.0, 6.199, 10.371, 5.0, 576.172, -16.828, -11.098, 14.203, 76.552
2015-12-27 10:32:01.673, 121.673, 00:02:01.673, 1, 0.2226, 117.8, 0.0, 8.82, 160.0, 7.483, 327.0, 8.559, 10.75, 5.0, 464.722, -15.368, -8.809, 14.526, 75.201
2015-12-27 10:32:02.423, 122.423, 00:02:02.423, 1, 0.2240, 118.5, 0.0, 8.645, 161.074, 7.584, 332.0, 5.566, 11.598, 6.0, 516.602, -13.103, -10.828, 13.425, 77.621
2015-12-27 10:32:03.168, 123.168, 00:02:03.168, 1, 0.2254, 119.3, 0.0, 8.754, 162.162, 7.439, 322.0, 5.988, 10.336, 8.0, 566.528, -14.952, -10.28, 10.76, 77.629
2015-12-27 10:32:03.908, 123.908, 00:02:03.908, 1, 0.2269, 120.0, 0.0, 8.647, 162.382, 7.521, 327.0, 5.758, 10.059, 7.0, 529.053, -13.923, -11.688, 11.977, 79.614
2015-12-27 10:32:04.647, 124.647, 00:02:04.647, 1, 0.2283, 120.8, 0.0, 8.446, 161.074, 7.762, 312.0, 7.949, 13.906, 8.0, 551.819, -13.277, -10.012, 10.163, 77.965
2015-12-27 10:32:05.392, 125.392, 00:02:05.392, 1, 0.2298, 121.5, 0.0, 8.684, 163.265, 7.448, 327.0, 6.398, 12.742, 5.0, 526.062, -13.997, -13.35, 14.37, 79.71
2015-12-27 10:32:06.127, 126.127, 00:02:06.127, 1, 0.2312, 122.2, 0.0, 8.577, 163.265, 7.541, 333.0, 6.598, 15.18, 4.0, 585.51, -16.248, -10.783, 16.548, 77.202
2015-12-27 10:32:06.862, 126.862, 00:02:06.862, 1, 0.2326, 123.0, 0.0, 8.758, 162.162, 7.435, 332.0, 7.598, 12.758, 5.0, 459.656, -15.86, -11.959, 15.042, 77.12
2015-12-27 10:32:07.602, 127.602, 00:02:07.602, 1, 0.2340, 123.7, 0.0, 8.776, 161.074, 7.47, 322.0, 6.199, 10.098, 6.0, 550.354, -14.213, -8.298, 13.383, 77.488
2015-12-27 10:32:08.347, 128.347, 00:02:08.347, 1, 0.2354, 124.5, 0.0, 8.971, 158.94, 7.406, 343.0, 10.75, 15.836, 4.0, 483.093, -12.744, -12.752, 17.075, 77.085
2015-12-27 10:32:09.102, 129.102, 00:02:09.102, 1, 0.2368, 125.2, 0.0, 8.8, 161.074, 7.45, 313.0, 8.18, 14.309, 8.0, 653.32, -14.617, -9.604, 10.726, 76.181
2015-12-27 10:32:09.847, 129.847, 00:02:09.847, 1, 0.2382, 126.0, 0.0, 8.846, 161.074, 7.412, 323.0, 5.672, 13.441, 6.0, 497.009, -15.131, -10.155, 13.137, 75.575
2015-12-27 10:32:10.592, 130.592, 00:02:10.592, 1, 0.2396, 126.7, 0.0, 8.749, 164.384, 7.343, 323.0, 6.43, 11.879, 6.0, 609.436, -13.228, -14.262, 12.86, 78.442
2015-12-27 10:32:11.322, 131.322, 00:02:11.322, 1, 0.2410, 127.4, 0.0, 9.116, 160.0, 7.24, 332.0, 11.293, 11.934, 3.0, 362.915, -16.253, -8.197, 18.606, 72.847
2015-12-27 10:32:12.072, 132.072, 00:02:12.072, 1, 0.2424, 128.2, 0.0, 8.802, 161.074, 7.448, 327.0, 10.523, 6.301, 4.0, 531.799, -13.073, -12.134, 16.194, 76.718
2015-12-27 10:32:12.817, 132.817, 00:02:12.817, 1, 0.2438, 128.9, 0.0, 8.878, 158.94, 7.483, 318.0, 7.566, 11.148, 9.0, 727.051, -15.996, -7.777, 8.526, 79.215
2015-12-27 10:32:13.572, 133.572, 00:02:13.572, 1, 0.2452, 129.7, 0.0, 8.874, 158.94, 7.487, 328.0, 6.402, 11.656, 7.0, 594.177, -13.112, -9.897, 12.112, 80.213
2015-12-27 10:32:14.327, 134.327, 00:02:14.327, 1, 0.2466, 130.4, 0.0, 8.926, 161.074, 7.345, 313.0, 6.414, 13.313, 7.0, 680.359, -17.078, -7.682, 12.003, 76.295
2015-12-27 10:32:15.072, 135.072, 00:02:15.072, 1, 0.2480, 131.2, 0.0, 8.763, 163.265, 7.381, 318.0, 6.32, 8.148, 6.0, 679.688, -14.943, -11.05, 13.366, 76.725
2015-12-27 10:32:15.807, 135.807, 00:02:15.807, 1, 0.2494, 131.9, 0.0, 8.593, 165.517, 7.424, 322.0, 7.434, 11.777, 6.0, 678.955, -14.377, -11.07, 12.49, 82.318
2015-12-27 10:32:16.532, 136.532, 00:02:16.532, 1, 0.2508, 132.6, 0.0, 8.914, 162.162, 7.305, 312.0, 6.785, 11.82, 5.0, 559.021, -16.404, -9.523, 14.389, 79.231
2015-12-27 10:32:17.272, 137.272, 00:02:17.272, 1, 0.2522, 133.4, 0.0, 9.001, 163.265, 7.186, 312.0, 6.305, 12.102, 6.0, 586.06, -15.537, -11.587, 12.463, 77.414
2015-12-27 10:32:18.007, 138.007, 00:02:18.007, 1, 0.2536, 134.1, 0.0, 8.961, 161.074, 7.316, 312.0, 7.172, 7.16, 6.0, 603.21, -16.39, -10.723, 12.793, 78.999
2015-12-27 10:32:18.752, 138.752, 00:02:18.752, 1, 0.2550, 134.9, 0.0, 8.437, 161.074, 7.77, 322.0, 5.648, 11.992, 7.0, 648.193, -11.971, -11.526, 11.24, 79.768
2015-12-27 10:32:19.497, 139.497, 00:02:19.497, 1, 0.2564, 135.6, 0.0, 9.127, 158.94, 7.279, 337.0, 9.551, 12.328, 5.0, 435.852, -14.992, -7.738, 15.035, 77.189
2015-12-27 10:32:20.252, 140.252, 00:02:20.252, 1, 0.2578, 136.3, 0.0, 8.794, 163.265, 7.355, 312.0, 6.441, 13.074, 7.0, 566.04, -18.04, -6.988, 11.337, 74.841
2015-12-27 10:32:20.987, 140.987, 00:02:20.987, 1, 0.2593, 137.1, 0.0, 8.609, 160.0, 7.667, 332.0, 7.711, 8.91, 8.0, 560.974, -15.367, -12.715, 9.557, 78.298
2015-12-27 10:32:21.737, 141.737, 00:02:21.737, 1, 0.2607, 137.8, 0.0, 8.484, 162.162, 7.676, 332.0, 6.23, 11.492, 6.0, 435.669, -16.546, -10.376, 13.57, 77.492
2015-12-27 10:32:22.477, 142.477, 00:02:22.477, 1, 0.2622, 138.6, 0.0, 8.235, 163.265, 7.854, 327.0, 5.867, 9.234, 8.0, 537.415, -13.859, -10.083, 9.807, 79.083
2015-12-27 10:32:23.212, 143.212, 00:02:23.212, 1, 0.2637, 139.3, 0.0, 8.303, 162.382, 7.832, 327.0, 6.141, 13.359, 9.0, 577.148, -15.165, -8.349, 7.787, 77.564
2015-12-27 10:32:23.951, 143.951, 00:02:23.951, 1, 0.2652, 140.0, 0.0, 8.297, 163.265, 7.796, 302.0, 6.516, 13.91, 15.0, 655.884, -13.777, -6.485, 0.198, 77.577
2015-12-27 10:32:24.686, 144.686, 00:02:24.686, 1, 0.2666, 140.8, 0.0, 8.641, 160.0, 7.638, 327.0, 6.27, 15.313, 12.0, 583.191, -12.419, -9.207, 3.859, 78.927
2015-12-27 10:32:25.436, 145.436, 00:02:25.436, 1, 0.2680, 141.5, 0.0, 8.653, 163.265, 7.475, 332.0, 5.824, 15.652, 10.0, 455.688, -11.645, -7.742, 6.701, 76.773
2015-12-27 10:32:26.171, 146.171, 00:02:26.171, 1, 0.2694, 142.3, 0.0, 9.02, 155.844, 7.512, 337.0, 5.211, 13.898, 12.0, 498.413, -10.485, -5.846, 4.593, 78.704
2015-12-27 10:32:26.941, 146.941, 00:02:26.941, 1, 0.2709, 143.1, 0.0, 8.821, 157.895, 7.582, 363.0, 5.727, 15.531, 10.0, 477.478, -7.001, -10.814, 6.633, 79.513
2015-12-27 10:32:27.701, 147.701, 00:02:27.701, 1, 0.2724, 143.8, 0.0, 8.292, 160.0, 7.96, 337.0, 5.773, 10.012, 13.0, 463.379, -9.373, -11.272, 3.249, 78.457
2015-12-27 10:32:28.451, 148.451, 00:02:28.451, 1, 0.2739, 144.6, 0.0, 8.35, 160.0, 7.904, 317.0, 5.949, 10.402, 12.0, 602.966, -10.771, -11.938, 4.239, 76.901
2015-12-27 10:32:29.201, 149.201, 00:02:29.201, 1, 0.2754, 145.3, 0.0, 8.444, 161.074, 7.764, 307.0, 6.109, 13.684, 11.0, 512.573, -15.299, -7.822, 5.682, 78.135
2015-12-27 10:32:29.946, 149.946, 00:02:29.946, 1, 0.2769, 146.1, 0.0, 8.279, 161.074, 7.919, 322.0, 7.441, 12.926, 10.0, 494.812, -15.051, -9.218, 6.899, 77.866
2015-12-27 10:32:30.691, 150.691, 00:02:30.691, 1, 0.2783, 146.8, 0.0, 8.596, 157.895, 7.781, 327.0, 5.535, 14.195, 9.0, 538.513, -14.476, -8.012, 8.821, 76.039
2015-12-27 10:32:31.451, 151.451, 00:02:31.451, 1, 0.2798, 147.6, 0.0, 8.676, 158.94, 7.658, 317.0, 5.609, 10.719, 11.0, 651.367, -14.594, -9.529, 5.446, 75.477
2015-12-27 10:32:32.206, 152.206, 00:02:32.206, 1, 0.2813, 148.3, 0.0, 8.405, 158.94, 7.905, 337.0, 5.273, 9.367, 11.0, 724.609, -16.046, -10.755, 5.433, 80.79
2015-12-27 10:32:32.961, 152.961, 00:02:32.961, 1, 0.2828, 149.1, 0.0, 8.46, 161.074, 7.749, 332.0, 5.914, 13.699, 10.0, 529.358, -13.657, -8.747, 7.002, 78.766
2015-12-27 10:32:33.706, 153.706, 00:02:33.706, 1, 0.2843, 149.8, 0.0, 8.356, 160.0, 7.898, 332.0, 5.703, 15.711, 11.0, 547.791, -13.387, -11.054, 5.86, 80.201
2015-12-27 10:32:34.456, 154.456, 00:02:34.456, 1, 0.2858, 150.5, 0.0, 8.052, 164.384, 7.978, 327.0, 5.68, 15.828, 12.0, 565.674, -13.723, -10.728, 4.746, 79.588
2015-12-27 10:32:35.186, 155.186, 00:02:35.186, 1, 0.2872, 151.3, 0.0, 8.396, 163.265, 7.704, 323.0, 6.172, 12.875, 12.0, 559.082, -12.278, -9.201, 4.766, 81.434
2015-12-27 10:32:35.921, 155.921, 00:02:35.921, 1, 0.2887, 152.0, 0.0, 8.233, 163.265, 7.856, 312.0, 6.465, 15.719, 9.0, 543.945, -16.502, -10.592, 9.205, 76.675
2015-12-27 10:32:36.656, 156.656, 00:02:36.656, 1, 0.2902, 152.8, 0.0, 8.234, 163.265, 7.856, 297.0, 6.508, 11.539, 11.0, 597.229, -14.554, -11.141, 5.483, 74.826
2015-12-27 10:32:37.391, 157.391, 00:02:37.391, 1, 0.2918, 153.5, 0.0, 8.212, 158.94, 8.09, 337.0, 10.039, 5.211, 7.0, 596.008, -12.724, -13.171, 12.267, 80.235
2015-12-27 10:32:38.146, 158.146, 00:02:38.146, 1, 0.2933, 154.3, 0.0, 8.453, 155.844, 8.016, 332.0, 5.828, 9.195, 7.0, 540.833, -16.008, -9.149, 11.096, 78.002
2015-12-27 10:32:38.916, 158.916, 00:02:38.916, 1, 0.2947, 155.0, 0.0, 8.637, 157.895, 7.744, 327.0, 5.613, 14.289, 9.0, 554.504, -13.035, -10.258, 9.056, 78.612
2015-12-27 10:32:39.676, 159.676, 00:02:39.676, 1, 0.2962, 155.8, 0.0, 8.646, 156.863, 7.786, 337.0, 9.414, 12.371, 8.0, 543.213, -13.01, -10.724, 10.489, 78.633
2015-12-27 10:32:40.441, 160.441, 00:02:40.441, 1, 0.2976, 156.6, 0.0, 8.889, 155.844, 7.623, 337.0, 5.273, 11.43, 7.0, 586.548, -14.672, -10.034, 11.412, 79.102
2015-12-27 10:32:41.211, 161.211, 00:02:41.211, 1, 0.2990, 157.3, 0.0, 8.913, 156.863, 7.553, 322.0, 7.102, 12.434, 9.0, 795.959, -16.592, -9.237, 8.959, 77.486
2015-12-27 10:32:41.976, 161.976, 00:02:41.976, 1, 0.3005, 158.1, 0.0, 8.714, 161.074, 7.524, 327.0, 6.508, 15.719, 5.0, 640.625, -13.532, -12.375, 13.981, 76.915
2015-12-27 10:32:42.721, 162.721, 00:02:42.721, 1, 0.3019, 158.8, 0.0, 8.724, 162.162, 7.465, 322.0, 6.691, 9.621, 5.0, 585.938, -16.614, -12.5, 14.068, 76.985
2015-12-27 10:32:43.461, 163.461, 00:02:43.461, 1, 0.3033, 159.5, 0.0, 8.481, 165.517, 7.522, 327.0, 10.055, 11.488, 4.0, 553.711, -15.501, -13.609, 16.391, 78.525
2015-12-27 10:32:44.186, 164.186, 00:02:44.186, 1, 0.3047, 160.3, 0.0, 8.543, 163.265, 7.571, 312.0, 8.051, 14.59, 5.0, 672.607, -14.487, -11.702, 14.436, 78.712
2015-12-27 10:32:44.921, 164.921, 00:02:44.921, 1, 0.3061, 161.0, 0.0, 8.572, 165.746, 7.433, 312.0, 7.348, 14.531, 6.0, 734.924, -14.603, -13.607, 13.098, 79.309
2015-12-27 10:32:45.645, 165.645, 00:02:45.645, 1, 0.3076, 161.7, 0.0, 8.86, 162.162, 7.35, 312.0, 8.805, 14.031, 5.0, 632.385, -14.356, -11.385, 14.491, 78.323
2015-12-27 10:32:46.385, 166.385, 00:02:46.385, 1, 0.3090, 162.5, 0.0, 8.348, 163.265, 7.748, 317.0, 8.059, 14.203, 7.0, 609.314, -13.842, -12.751, 12.104, 77.642
2015-12-27 10:32:47.120, 167.12, 00:02:47.120, 1, 0.3105, 163.2, 0.0, 8.504, 161.074, 7.709, 317.0, 5.672, 10.461, 6.0, 551.758, -16.181, -11.103, 13.826, 77.937
2015-12-27 10:32:47.865, 167.865, 00:02:47.865, 1, 0.3120, 164.0, 0.0, 8.537, 161.074, 7.679, 322.0, 5.723, 11.945, 6.0, 570.618, -17.298, -9.123, 13.494, 77.898
2015-12-27 10:32:48.610, 168.61, 00:02:48.610, 1, 0.3135, 164.7, 0.0, 8.232, 162.162, 7.911, 312.0, 6.066, 11.816, 11.0, 652.039, -15.137, -10.277, 6.148, 80.509
2015-12-27 10:32:49.350, 169.35, 00:02:49.350, 1, 0.3150, 165.5, 0.0, 8.202, 160.0, 8.047, 317.0, 5.828, 12.988, 10.0, 644.226, -13.364, -12.409, 7.531, 80.492
2015-12-27 10:32:50.100, 170.1, 00:02:50.100, 1, 0.3166, 166.2, 0.0, 7.821, 162.162, 8.326, 327.0, 5.461, 4.082, 10.0, 565.857, -8.63, -15.248, 7.547, 81.31
2015-12-27 10:32:50.840, 170.84, 00:02:50.840, 1, 0.3181, 166.9, 0.0, 8.373, 161.074, 7.83, 332.0, 5.969, 9.625, 7.0, 557.983, -15.847, -10.567, 11.045, 80.485
2015-12-27 10:32:51.585, 171.585, 00:02:51.585, 1, 0.3196, 167.7, 0.0, 7.823, 163.488, 8.256, 322.0, 6.371, 10.676, 7.0, 602.478, -15.295, -9.856, 11.24, 78.882
2015-12-27 10:32:52.319, 172.319, 00:02:52.319, 1, 0.3211, 168.4, 0.0, 8.361, 161.074, 7.841, 327.0, 5.699, 10.762, 10.0, 566.772, -13.683, -11.585, 7.73, 81.666
2015-12-27 10:32:53.064, 173.064, 00:02:53.064, 1, 0.3226, 169.2, 0.0, 8.322, 162.162, 7.825, 328.0, 7.215, 13.75, 9.0, 618.774, -14.858, -11.642, 7.891, 79.567
2015-12-27 10:32:53.804, 173.804, 00:02:53.804, 1, 0.3240, 169.9, 0.0, 8.398, 161.074, 7.807, 333.0, 7.957, 11.512, 8.0, 570.435, -14.975, -8.091, 10.587, 80.701
2015-12-27 10:32:54.549, 174.549, 00:02:54.549, 1, 0.3255, 170.7, 0.0, 8.297, 162.162, 7.849, 337.0, 6.109, 15.762, 7.0, 516.296, -14.957, -8.463, 11.953, 78.529
2015-12-27 10:32:55.289, 175.289, 00:02:55.289, 1, 0.3270, 171.4, 0.0, 8.287, 162.162, 7.859, 327.0, 6.262, 9.137, 10.0, 515.869, -12.204, -10.259, 6.455, 82.58
2015-12-27 10:32:56.029, 176.029, 00:02:56.029, 1, 0.3285, 172.1, 0.0, 8.281, 162.162, 7.864, 322.0, 6.453, 10.832, 11.0, 412.537, -9.533, -6.496, 5.096, 79.999
2015-12-27 10:32:56.769, 176.769, 00:02:56.769, 1, 0.3300, 172.9, 0.0, 8.464, 157.895, 7.902, 327.0, 5.93, 13.738, 12.0, 624.817, -15.661, -9.038, 3.982, 78.075
2015-12-27 10:32:57.529, 177.529, 00:02:57.529, 1, 0.3315, 173.6, 0.0, 8.068, 163.488, 8.006, 327.0, 5.465, 15.137, 12.0, 527.1, -9.75, -9.43, 3.621, 80.985
2015-12-27 10:32:58.263, 178.263, 00:02:58.263, 1, 0.3330, 174.4, 0.0, 8.129, 162.162, 8.01, 337.0, 6.008, 14.41, 11.0, 688.965, -14.308, -10.633, 5.681, 81.311
2015-12-27 10:32:59.003, 179.003, 00:02:59.003, 1, 0.3345, 175.1, 0.0, 8.461, 161.074, 7.749, 342.0, 6.52, 8.648, 8.0, 486.023, -13.168, -8.792, 10.173, 81.049
2015-12-27 10:32:59.748, 179.748, 00:02:59.748, 1, 0.3360, 175.8, 0.0, 8.38, 165.517, 7.614, 328.0, 6.727, 7.691, 7.0, 398.193, -12.992, -8.009, 10.886, 76.857
2015-12-27 10:33:00.473, 180.473, 00:03:00.473, 1, 0.3375, 176.6, 0.0, 8.032, 163.265, 8.052, 307.0, 6.289, 15.719, 12.0, 511.841, -12.095, -9.484, 4.168, 78.345
2015-12-27 10:33:01.208, 181.208, 00:03:01.208, 1, 0.3390, 177.3, 0.0, 8.095, 163.265, 7.99, 327.0, 6.285, 14.512, 10.0, 530.945, -12.879, -11.851, 6.816, 80.947
2015-12-27 10:33:01.943, 181.943, 00:03:01.943, 1, 0.3405, 178.0, 0.0, 8.425, 162.162, 7.729, 332.0, 6.469, 11.574, 9.0, 465.942, -13.217, -10.793, 8.791, 80.322
2015-12-27 10:33:02.683, 182.683, 00:03:02.683, 1, 0.3420, 178.8, 0.0, 8.298, 158.94, 8.007, 312.0, 7.125, 12.82, 11.0, 560.852, -14.283, -8.831, 5.369, 77.409
2015-12-27 10:33:03.438, 183.438, 00:03:03.438, 1, 0.3435, 179.5, 0.0, 7.993, 161.29, 8.192, 312.0, 6.445, 10.383, 12.0, 624.268, -11.453, -10.03, 3.841, 77.189
2015-12-27 10:33:04.182, 184.182, 00:03:04.182, 1, 0.3450, 180.3, 0.0, 8.421, 160.0, 7.838, 327.0, 6.051, 10.301, 10.0, 564.331, -14.61, -10.587, 6.96, 79.091
2015-12-27 10:33:04.932, 184.932, 00:03:04.932, 1, 0.3465, 181.0, 0.0, 8.245, 160.0, 8.005, 332.0, 6.211, 9.023, 10.0, 545.532, -11.524, -12.235, 6.412, 82.408
2015-12-27 10:33:05.682, 185.682, 00:03:05.682, 1, 0.3480, 181.8, 0.0, 8.475, 160.0, 7.788, 317.0, 6.281, 9.598, 10.0, 509.766, -14.018, -6.403, 6.335, 76.945
2015-12-27 10:33:06.432, 186.432, 00:03:06.432, 1, 0.3495, 182.5, 0.0, 8.313, 161.074, 7.886, 323.0, 5.906, 13.727, 12.0, 610.413, -12.867, -10.692, 4.521, 79.848
2015-12-27 10:33:07.177, 187.177, 00:03:07.177, 1, 0.3510, 183.3, 0.0, 8.491, 157.895, 7.876, 343.0, 7.18, 10.313, 8.0, 411.377, -15.278, -9.778, 10.451, 77.515
2015-12-27 10:33:07.937, 187.937, 00:03:07.937, 1, 0.3525, 184.1, 0.0, 8.513, 157.895, 7.856, 327.0, 6.09, 12.254, 9.0, 521.24, -13.79, -7.839, 8.794, 77.505
2015-12-27 10:33:08.697, 188.697, 00:03:08.697, 1, 0.3540, 184.8, 0.0, 8.313, 161.074, 7.886, 327.0, 5.523, 13.199, 9.0, 595.093, -14.11, -8.427, 9.022, 79.963
2015-12-27 10:33:09.442, 189.442, 00:03:09.442, 1, 0.3554, 185.6, 0.0, 8.451, 157.895, 7.914, 322.0, 5.688, 15.125, 9.0, 505.798, -13.76, -7.361, 8.007, 75.945
